   7.8761284389447742E-003   8.6150553282888509E-003
   8.2320753977629512E-003   9.0045419964642492E-003
   8.5880231755709711E-003   9.3940488269146083E-003
   8.9439718625662148E-003   9.7835767523397066E-003
   9.2999215489469930E-003   1.0173126705575408E-002
   9.6558723249126222E-003   1.0562699619600546E-002
   1.0011824280663526E-002   1.0952296427542946E-002
   1.0367777506401325E-002   1.1341918062686279E-002
   1.0723732092328925E-002   1.1731565458476145E-002
   1.1079688128650610E-002   1.2121239548526841E-002
   1.1435645705572138E-002   1.2510941266627634E-002
   1.1791604913300825E-002   1.2900671546749426E-002
   1.2147565842045641E-002   1.3290431323050939E-002
   1.2503528582017299E-002   1.3680221529885406E-002
   1.2859493223428352E-002   1.4070043101807095E-002
   1.3215459856493278E-002   1.4459896973577580E-002
   1.5141097784169598E-002   1.6569409337485685E-002
   1.7512595027473273E-002   1.9168795722941390E-002
   1.9884092270776942E-002   2.1770004365570500E-002
   2.2255589514080618E-002   2.4373283255697542E-002
   2.4627086757384287E-002   2.6978880851279641E-002
   2.6998584000687963E-002   2.9587046134292666E-002
   2.9370081243991625E-002   3.2198028667326822E-002
   3.4824524903590066E-002   3.8215342154074211E-002
   4.0278968563188515E-002   4.4251942641174380E-002
   4.5733412222786957E-002   5.0310912151061205E-002
   5.1187855882385391E-002   5.6395359606665002E-002
   5.6642299541983833E-002   6.2508424642494620E-002
   6.2096743201582275E-002   6.8653281480868883E-002
   6.7551186861180723E-002   7.4833142881737535E-002
   8.0096407278257148E-002   8.9197456776435674E-002
   9.2641627695333573E-002  0.10380485429911057     
  0.10518684811240998       0.11869752155187163     
  0.11773206852948639       0.13391952545527419     
  0.13027728894656282       0.14951713086083065     
  0.14282250936363924       0.16553914360497163     
  0.15536772978071567       0.18203728398813912     
  0.18422173673999145       0.22209604431248114     
  0.21307574369926721       0.26572399684376136     
  0.24192975065854297       0.31381456185640910     
  0.27078375761781870       0.36744707169654189     
  0.29963776457709446       0.42794511152734227     
  0.32849177153637027       0.49695371215862177     
  0.35734577849564603       0.57654248190833746     
  0.42370999450198032       0.81542285972914363     
  0.49007421050831457        1.1763200439768988     
  0.55643842651464892        1.7527022556301985     
  0.62280264252098316        2.7097052531531332     
  0.68916685852731741        4.2453685753506472     
  0.72361423949916293        5.2298506313336759     
  0.72722649605059231        5.3327668361591156     
  0.73083686443920859        5.4344212625999182     
  0.73444543925345318        5.5344537328048800     
  0.73805231489527312        5.6324866729849514     
  0.74165758559006500        5.7281272257581373     
  0.74526134539658007        5.8209698222508495     
  0.74886368821679128        5.9105992170208808     
  0.75246470780572727        5.9965939759763103     
  0.75606449778127249        6.0785303929207597     
  0.75966315163393805        6.1559867945664033     
  0.76326076273660437        6.2285481773772604     
  0.76685742435423698        6.2958111031305979     
  0.77045322965358032        6.3573887644210503     
  0.77404827171282786        6.4129161173623714     
  0.77764264353127466        6.4620549673714169     
  0.78123643803895126        6.5044988860122768     
  0.78482974810624295        6.5399778331912444     
  0.78842266655349602        6.5682623601013352     
  0.79201528616061245        6.5891672745525023     
  0.79560769967663636        6.6025546617339401     
  0.79919999982933332        6.6083361697630938     
  0.80080000017066677        6.6084513242497929     
  0.81197890533365857        6.5671887188913365     
  0.82316080482671139        6.4549761710166047     
  0.83434849602958516        6.2788201708440603     
  0.84554478211789919        6.0489924401336603     
  0.85675247487661432        5.7776421925851951     
  0.86797439753185612        5.4773848365195601     
  0.87921338760715939        5.1601267729663061     
  0.89047229981029741        4.8362644062671265     
  0.90175400895697910        4.5142741615987090     
  0.91306141293782728        4.2006275318849253     
  0.92439743573521482        3.8999300198088247     
  0.93576503049672066        3.6151844321384861     
  0.94716718267218003        3.3481001451789911     
  0.95860691322154168        3.0993963671289761     
  0.97008728190101490        2.8690707010649463     
  0.98161139063528702        2.6566212824986222     
  0.99318238698392480        2.4612214185940324     
   1.0048034677104374        2.2818513520414831     
   1.0164778824628815        2.1173941259533624     
   1.0282089375753285        1.9667028956367782     
   1.1271706841691234        1.1177929616959159     
   1.2798083809836922       0.55905365752835190     
   1.4324460777982608       0.32507748017984500     
   1.5850837746128297       0.20852997021784658     
   1.7377214714273983       0.14311929945158736     
   1.8903591682419671       0.10316575910796441     
   2.2414258709154753        5.5245085157131599E-002
   2.5924925735889830        3.3352420177023751E-002
   2.9435592762624911        2.1799946875443631E-002
   3.2946259789359993        1.5081974184566267E-002
   3.6456926816095074        1.0890988298292780E-002
   3.9967593842830156        8.1330576195560479E-003
   4.3478260869565242        6.2401756012659048E-003
   5.1552795031055920        3.6716967721459057E-003
   5.9627329192546608        2.3447834491358162E-003
   6.7701863354037295        1.5893092268481116E-003
   7.5776397515527982        1.1272571368964165E-003
   8.3850931677018679        8.2865649994228558E-004
   9.1925465838509357        6.2704777450671326E-004
   10.000000000000004        4.8598052955077216E-004
